,ARREST_YEAR,ARREST_MONTH,OFNS_DESC,ARREST_BORO,n
32279,2022,2,THEFT OF SERVICES,Q,11
32280,2022,2,UNAUTHORIZED USE OF A VEHICLE,B,10
32281,2022,2,UNAUTHORIZED USE OF A VEHICLE,K,6
32282,2022,2,UNAUTHORIZED USE OF A VEHICLE,M,5
32283,2022,2,UNAUTHORIZED USE OF A VEHICLE,Q,14
32284,2022,2,UNAUTHORIZED USE OF A VEHICLE,S,5
32285,2022,2,VEHICLE AND TRAFFIC LAWS,B,79
32286,2022,2,VEHICLE AND TRAFFIC LAWS,K,124
32287,2022,2,VEHICLE AND TRAFFIC LAWS,M,52
32288,2022,2,VEHICLE AND TRAFFIC LAWS,Q,113
32289,2022,2,VEHICLE AND TRAFFIC LAWS,S,50
32290,2022,3,ADMINISTRATIVE CODE,B,2
32291,2022,3,ADMINISTRATIVE CODE,K,7
32292,2022,3,ADMINISTRATIVE CODE,M,4
32293,2022,3,ADMINISTRATIVE CODE,Q,3
32294,2022,3,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,Q,1
32295,2022,3,ALCOHOLIC BEVERAGE CONTROL LAW,B,8
32296,2022,3,ALCOHOLIC BEVERAGE CONTROL LAW,K,1
32297,2022,3,ALCOHOLIC BEVERAGE CONTROL LAW,M,2
32298,2022,3,ALCOHOLIC BEVERAGE CONTROL LAW,Q,3
32299,2022,3,ANTICIPATORY OFFENSES,M,2
32300,2022,3,ARSON,B,6
32301,2022,3,ARSON,K,2
32302,2022,3,ARSON,M,7
32303,2022,3,ARSON,Q,3
32304,2022,3,ARSON,S,1
32305,2022,3,ASSAULT 3 & RELATED OFFENSES,B,742
32306,2022,3,ASSAULT 3 & RELATED OFFENSES,K,738
32307,2022,3,ASSAULT 3 & RELATED OFFENSES,M,559
32308,2022,3,ASSAULT 3 & RELATED OFFENSES,Q,582
32309,2022,3,ASSAULT 3 & RELATED OFFENSES,S,97
32310,2022,3,BURGLAR'S TOOLS,B,15
32311,2022,3,BURGLAR'S TOOLS,K,13
32312,2022,3,BURGLAR'S TOOLS,M,18
32313,2022,3,BURGLAR'S TOOLS,Q,13
32314,2022,3,BURGLARY,B,110
32315,2022,3,BURGLARY,K,169
32316,2022,3,BURGLARY,M,259
32317,2022,3,BURGLARY,Q,60
32318,2022,3,BURGLARY,S,4
32319,2022,3,CHILD ABANDONMENT/NON SUPPORT,B,1
32320,2022,3,CHILD ABANDONMENT/NON SUPPORT,M,1
32321,2022,3,CRIMINAL MISCHIEF & RELATED OF,B,216
32322,2022,3,CRIMINAL MISCHIEF & RELATED OF,K,277
32323,2022,3,CRIMINAL MISCHIEF & RELATED OF,M,205
32324,2022,3,CRIMINAL MISCHIEF & RELATED OF,Q,178
32325,2022,3,CRIMINAL MISCHIEF & RELATED OF,S,42
32326,2022,3,CRIMINAL TRESPASS,B,16
32327,2022,3,CRIMINAL TRESPASS,K,44
32328,2022,3,CRIMINAL TRESPASS,M,42
32329,2022,3,CRIMINAL TRESPASS,Q,24
32330,2022,3,CRIMINAL TRESPASS,S,7
32331,2022,3,DANGEROUS DRUGS,B,230
32332,2022,3,DANGEROUS DRUGS,K,214
32333,2022,3,DANGEROUS DRUGS,M,345
32334,2022,3,DANGEROUS DRUGS,Q,119
32335,2022,3,DANGEROUS DRUGS,S,66
32336,2022,3,DANGEROUS WEAPONS,B,154
32337,2022,3,DANGEROUS WEAPONS,K,208
32338,2022,3,DANGEROUS WEAPONS,M,122
32339,2022,3,DANGEROUS WEAPONS,Q,155
32340,2022,3,DANGEROUS WEAPONS,S,28
32341,2022,3,DISORDERLY CONDUCT,B,1
32342,2022,3,DISORDERLY CONDUCT,M,1
32343,2022,3,DISORDERLY CONDUCT,Q,2
32344,2022,3,ENDAN WELFARE INCOMP,K,2
32345,2022,3,ENDAN WELFARE INCOMP,M,1
32346,2022,3,ENDAN WELFARE INCOMP,Q,2
32347,2022,3,ESCAPE 3,B,1
32348,2022,3,FELONY ASSAULT,B,411
32349,2022,3,FELONY ASSAULT,K,450
32350,2022,3,FELONY ASSAULT,M,309
32351,2022,3,FELONY ASSAULT,Q,295
32352,2022,3,FELONY ASSAULT,S,54
32353,2022,3,FOR OTHER AUTHORITIES,B,49
32354,2022,3,FOR OTHER AUTHORITIES,K,30
32355,2022,3,FOR OTHER AUTHORITIES,M,81
32356,2022,3,FOR OTHER AUTHORITIES,Q,23
32357,2022,3,FOR OTHER AUTHORITIES,S,6
32358,2022,3,FORGERY,B,53
32359,2022,3,FORGERY,K,120
32360,2022,3,FORGERY,M,70
32361,2022,3,FORGERY,Q,108
32362,2022,3,FORGERY,S,4
32363,2022,3,FRAUDS,B,4
32364,2022,3,FRAUDS,K,3
32365,2022,3,FRAUDS,M,13
32366,2022,3,FRAUDS,Q,11
32367,2022,3,FRAUDS,S,5
32368,2022,3,FRAUDULENT ACCOSTING,M,6
32369,2022,3,GAMBLING,B,3
32370,2022,3,GAMBLING,K,11
32371,2022,3,GAMBLING,M,8
32372,2022,3,GAMBLING,Q,1
32373,2022,3,GRAND LARCENY,B,129
32374,2022,3,GRAND LARCENY,K,185
32375,2022,3,GRAND LARCENY,M,288
32376,2022,3,GRAND LARCENY,Q,121
32377,2022,3,GRAND LARCENY,S,28
32378,2022,3,GRAND LARCENY OF MOTOR VEHICLE,B,36
32379,2022,3,GRAND LARCENY OF MOTOR VEHICLE,K,63
32380,2022,3,GRAND LARCENY OF MOTOR VEHICLE,M,8
32381,2022,3,GRAND LARCENY OF MOTOR VEHICLE,Q,29
32382,2022,3,GRAND LARCENY OF MOTOR VEHICLE,S,1
32383,2022,3,HARRASSMENT 2,K,2
32384,2022,3,HARRASSMENT 2,Q,2
32385,2022,3,HOMICIDE-NEGLIGENT,UNCLASSIFIE,B,2
32386,2022,3,HOMICIDE-NEGLIGENT,UNCLASSIFIE,M,3
32387,2022,3,INTOXICATED & IMPAIRED DRIVING,B,30
32388,2022,3,INTOXICATED & IMPAIRED DRIVING,K,56
32389,2022,3,INTOXICATED & IMPAIRED DRIVING,M,38
32390,2022,3,INTOXICATED & IMPAIRED DRIVING,Q,71
32391,2022,3,INTOXICATED & IMPAIRED DRIVING,S,22
32392,2022,3,INTOXICATED/IMPAIRED DRIVING,B,5
32393,2022,3,INTOXICATED/IMPAIRED DRIVING,K,8
32394,2022,3,INTOXICATED/IMPAIRED DRIVING,M,6
32395,2022,3,INTOXICATED/IMPAIRED DRIVING,Q,12
32396,2022,3,INTOXICATED/IMPAIRED DRIVING,S,2
32397,2022,3,JOSTLING,M,1
32398,2022,3,KIDNAPPING & RELATED OFFENSES,K,3
32399,2022,3,KIDNAPPING & RELATED OFFENSES,Q,1
32400,2022,3,MISCELLANEOUS PENAL LAW,B,188
32401,2022,3,MISCELLANEOUS PENAL LAW,K,410
32402,2022,3,MISCELLANEOUS PENAL LAW,M,193
32403,2022,3,MISCELLANEOUS PENAL LAW,Q,318
32404,2022,3,MISCELLANEOUS PENAL LAW,S,79
32405,2022,3,MOVING INFRACTIONS,B,1
32406,2022,3,MOVING INFRACTIONS,K,1
32407,2022,3,MOVING INFRACTIONS,Q,1
32408,2022,3,MURDER & NON-NEGL. MANSLAUGHTE,B,47
32409,2022,3,MURDER & NON-NEGL. MANSLAUGHTE,K,32
32410,2022,3,MURDER & NON-NEGL. MANSLAUGHTE,M,31
32411,2022,3,MURDER & NON-NEGL. MANSLAUGHTE,Q,13
32412,2022,3,MURDER & NON-NEGL. MANSLAUGHTE,S,4
32413,2022,3,NYS LAWS-UNCLASSIFIED FELONY,B,8
32414,2022,3,NYS LAWS-UNCLASSIFIED FELONY,K,15
32415,2022,3,NYS LAWS-UNCLASSIFIED FELONY,M,20
32416,2022,3,NYS LAWS-UNCLASSIFIED FELONY,Q,8
32417,2022,3,NYS LAWS-UNCLASSIFIED FELONY,S,8
32418,2022,3,OFF. AGNST PUB ORD SENSBLTY &,B,84
32419,2022,3,OFF. AGNST PUB ORD SENSBLTY &,K,118
32420,2022,3,OFF. AGNST PUB ORD SENSBLTY &,M,101
32421,2022,3,OFF. AGNST PUB ORD SENSBLTY &,Q,83
32422,2022,3,OFF. AGNST PUB ORD SENSBLTY &,S,10
32423,2022,3,OFFENSES AGAINST PUBLIC ADMINI,B,193
32424,2022,3,OFFENSES AGAINST PUBLIC ADMINI,K,80
32425,2022,3,OFFENSES AGAINST PUBLIC ADMINI,M,133
32426,2022,3,OFFENSES AGAINST PUBLIC ADMINI,Q,76
32427,2022,3,OFFENSES AGAINST PUBLIC ADMINI,S,27
32428,2022,3,OFFENSES AGAINST PUBLIC SAFETY,B,4
32429,2022,3,OFFENSES AGAINST PUBLIC SAFETY,M,2
32430,2022,3,OFFENSES AGAINST PUBLIC SAFETY,Q,4
32431,2022,3,OFFENSES AGAINST THE PERSON,B,21
32432,2022,3,OFFENSES AGAINST THE PERSON,K,21
32433,2022,3,OFFENSES AGAINST THE PERSON,M,21
32434,2022,3,OFFENSES AGAINST THE PERSON,Q,11
32435,2022,3,OFFENSES AGAINST THE PERSON,S,8
32436,2022,3,OFFENSES INVOLVING FRAUD,B,138
32437,2022,3,OFFENSES INVOLVING FRAUD,K,119
32438,2022,3,OFFENSES INVOLVING FRAUD,M,157
32439,2022,3,OFFENSES INVOLVING FRAUD,Q,99
32440,2022,3,OFFENSES INVOLVING FRAUD,S,33
32441,2022,3,OFFENSES RELATED TO CHILDREN,B,2
32442,2022,3,OTHER OFFENSES RELATED TO THEF,B,39
32443,2022,3,OTHER OFFENSES RELATED TO THEF,K,88
32444,2022,3,OTHER OFFENSES RELATED TO THEF,M,41
32445,2022,3,OTHER OFFENSES RELATED TO THEF,Q,13
32446,2022,3,OTHER OFFENSES RELATED TO THEF,S,2
32447,2022,3,OTHER STATE LAWS,B,3
32448,2022,3,OTHER STATE LAWS,K,40
32449,2022,3,OTHER STATE LAWS,M,6
32450,2022,3,OTHER STATE LAWS (NON PENAL LA,B,13
32451,2022,3,OTHER STATE LAWS (NON PENAL LA,K,5
32452,2022,3,OTHER STATE LAWS (NON PENAL LA,M,4
32453,2022,3,OTHER STATE LAWS (NON PENAL LA,Q,2
32454,2022,3,OTHER STATE LAWS (NON PENAL LA,S,1
32455,2022,3,OTHER STATE LAWS (NON PENAL LAW),B,1
32456,2022,3,OTHER TRAFFIC INFRACTION,B,25
32457,2022,3,OTHER TRAFFIC INFRACTION,K,69
32458,2022,3,OTHER TRAFFIC INFRACTION,M,22
32459,2022,3,OTHER TRAFFIC INFRACTION,Q,35
32460,2022,3,OTHER TRAFFIC INFRACTION,S,14
32461,2022,3,PARKING OFFENSES,Q,2
32462,2022,3,PETIT LARCENY,B,419
32463,2022,3,PETIT LARCENY,K,484
32464,2022,3,PETIT LARCENY,M,721
32465,2022,3,PETIT LARCENY,Q,276
32466,2022,3,PETIT LARCENY,S,55
32467,2022,3,POSSESSION OF STOLEN PROPERTY,B,40
32468,2022,3,POSSESSION OF STOLEN PROPERTY,K,62
32469,2022,3,POSSESSION OF STOLEN PROPERTY,M,40
32470,2022,3,POSSESSION OF STOLEN PROPERTY,Q,52
32471,2022,3,POSSESSION OF STOLEN PROPERTY,S,8
32472,2022,3,PROSTITUTION & RELATED OFFENSES,B,2
32473,2022,3,PROSTITUTION & RELATED OFFENSES,K,5
32474,2022,3,PROSTITUTION & RELATED OFFENSES,M,3
32475,2022,3,PROSTITUTION & RELATED OFFENSES,Q,12
32476,2022,3,RAPE,B,23
32477,2022,3,RAPE,K,19
32478,2022,3,RAPE,M,9
32479,2022,3,RAPE,Q,11
32480,2022,3,RAPE,S,2
32481,2022,3,ROBBERY,B,185
32482,2022,3,ROBBERY,K,244
32483,2022,3,ROBBERY,M,227
32484,2022,3,ROBBERY,Q,155
32485,2022,3,ROBBERY,S,26
32486,2022,3,SEX CRIMES,B,74
32487,2022,3,SEX CRIMES,K,95
32488,2022,3,SEX CRIMES,M,65
32489,2022,3,SEX CRIMES,Q,111
32490,2022,3,SEX CRIMES,S,18
32491,2022,3,THEFT-FRAUD,B,2
32492,2022,3,THEFT-FRAUD,K,2
32493,2022,3,THEFT-FRAUD,M,5
32494,2022,3,THEFT-FRAUD,Q,15
32495,2022,3,THEFT-FRAUD,S,1
32496,2022,3,THEFT OF SERVICES,B,5
32497,2022,3,THEFT OF SERVICES,K,2
32498,2022,3,THEFT OF SERVICES,M,4
32499,2022,3,THEFT OF SERVICES,Q,7
32500,2022,3,UNAUTHORIZED USE OF A VEHICLE,B,10
32501,2022,3,UNAUTHORIZED USE OF A VEHICLE,K,8
32502,2022,3,UNAUTHORIZED USE OF A VEHICLE,M,6
32503,2022,3,UNAUTHORIZED USE OF A VEHICLE,Q,18
32504,2022,3,UNAUTHORIZED USE OF A VEHICLE,S,7
32505,2022,3,UNLAWFUL POSS. WEAP. ON SCHOOL,K,1
32506,2022,3,VEHICLE AND TRAFFIC LAWS,B,114
32507,2022,3,VEHICLE AND TRAFFIC LAWS,K,155
32508,2022,3,VEHICLE AND TRAFFIC LAWS,M,87
32509,2022,3,VEHICLE AND TRAFFIC LAWS,Q,139
32510,2022,3,VEHICLE AND TRAFFIC LAWS,S,86
32511,2022,4,ADMINISTRATIVE CODE,B,1
32512,2022,4,ADMINISTRATIVE CODE,K,5
32513,2022,4,ADMINISTRATIVE CODE,M,1
32514,2022,4,ADMINISTRATIVE CODE,Q,4
32515,2022,4,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,B,2
32516,2022,4,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,K,1
32517,2022,4,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,M,1
32518,2022,4,ALCOHOLIC BEVERAGE CONTROL LAW,B,1
32519,2022,4,ALCOHOLIC BEVERAGE CONTROL LAW,K,3
32520,2022,4,ALCOHOLIC BEVERAGE CONTROL LAW,Q,6
32521,2022,4,ANTICIPATORY OFFENSES,Q,1
32522,2022,4,ARSON,B,1
32523,2022,4,ARSON,K,4
32524,2022,4,ARSON,M,4
32525,2022,4,ASSAULT 3 & RELATED OFFENSES,B,677
32526,2022,4,ASSAULT 3 & RELATED OFFENSES,K,653
32527,2022,4,ASSAULT 3 & RELATED OFFENSES,M,542
32528,2022,4,ASSAULT 3 & RELATED OFFENSES,Q,586
32529,2022,4,ASSAULT 3 & RELATED OFFENSES,S,114
32530,2022,4,BURGLAR'S TOOLS,B,10
32531,2022,4,BURGLAR'S TOOLS,K,22
32532,2022,4,BURGLAR'S TOOLS,M,16
32533,2022,4,BURGLAR'S TOOLS,Q,6
32534,2022,4,BURGLAR'S TOOLS,S,3
32535,2022,4,BURGLARY,B,83
32536,2022,4,BURGLARY,K,137
32537,2022,4,BURGLARY,M,214
32538,2022,4,BURGLARY,Q,83
32539,2022,4,BURGLARY,S,7
32540,2022,4,CHILD ABANDONMENT/NON SUPPORT,K,2
32541,2022,4,CHILD ABANDONMENT/NON SUPPORT,Q,2
32542,2022,4,CRIMINAL MISCHIEF & RELATED OF,B,189
32543,2022,4,CRIMINAL MISCHIEF & RELATED OF,K,260
32544,2022,4,CRIMINAL MISCHIEF & RELATED OF,M,203
32545,2022,4,CRIMINAL MISCHIEF & RELATED OF,Q,178
32546,2022,4,CRIMINAL MISCHIEF & RELATED OF,S,34
32547,2022,4,CRIMINAL TRESPASS,B,17
32548,2022,4,CRIMINAL TRESPASS,K,54
32549,2022,4,CRIMINAL TRESPASS,M,50
32550,2022,4,CRIMINAL TRESPASS,Q,33
32551,2022,4,CRIMINAL TRESPASS,S,4
32552,2022,4,DANGEROUS DRUGS,B,214
32553,2022,4,DANGEROUS DRUGS,K,253
32554,2022,4,DANGEROUS DRUGS,M,317
32555,2022,4,DANGEROUS DRUGS,Q,118
32556,2022,4,DANGEROUS DRUGS,S,75
32557,2022,4,DANGEROUS WEAPONS,B,155
32558,2022,4,DANGEROUS WEAPONS,K,224
32559,2022,4,DANGEROUS WEAPONS,M,134
32560,2022,4,DANGEROUS WEAPONS,Q,127
32561,2022,4,DANGEROUS WEAPONS,S,38
32562,2022,4,DISORDERLY CONDUCT,K,2
32563,2022,4,ENDAN WELFARE INCOMP,K,2
32564,2022,4,ENDAN WELFARE INCOMP,M,2
32565,2022,4,FELONY ASSAULT,B,404
32566,2022,4,FELONY ASSAULT,K,437
32567,2022,4,FELONY ASSAULT,M,315
32568,2022,4,FELONY ASSAULT,Q,340
32569,2022,4,FELONY ASSAULT,S,51
32570,2022,4,FOR OTHER AUTHORITIES,B,21
32571,2022,4,FOR OTHER AUTHORITIES,K,28
32572,2022,4,FOR OTHER AUTHORITIES,M,54
32573,2022,4,FOR OTHER AUTHORITIES,Q,46
32574,2022,4,FOR OTHER AUTHORITIES,S,6
32575,2022,4,FORGERY,B,69
32576,2022,4,FORGERY,K,146
32577,2022,4,FORGERY,M,54
32578,2022,4,FORGERY,Q,118
32579,2022,4,FORGERY,S,12
32580,2022,4,FRAUDS,B,7
32581,2022,4,FRAUDS,K,11
32582,2022,4,FRAUDS,M,10
32583,2022,4,FRAUDS,Q,8
32584,2022,4,FRAUDS,S,3
32585,2022,4,FRAUDULENT ACCOSTING,M,1
32586,2022,4,GAMBLING,B,2
32587,2022,4,GAMBLING,K,12
32588,2022,4,GAMBLING,M,6
32589,2022,4,GAMBLING,Q,5
32590,2022,4,GRAND LARCENY,B,86
32591,2022,4,GRAND LARCENY,K,147
32592,2022,4,GRAND LARCENY,M,302
32593,2022,4,GRAND LARCENY,Q,105
32594,2022,4,GRAND LARCENY,S,18
32595,2022,4,GRAND LARCENY OF MOTOR VEHICLE,B,28
32596,2022,4,GRAND LARCENY OF MOTOR VEHICLE,K,32
32597,2022,4,GRAND LARCENY OF MOTOR VEHICLE,M,11
32598,2022,4,GRAND LARCENY OF MOTOR VEHICLE,Q,30
32599,2022,4,GRAND LARCENY OF MOTOR VEHICLE,S,3
32600,2022,4,HARRASSMENT 2,K,1
32601,2022,4,HARRASSMENT 2,M,5
32602,2022,4,HOMICIDE-NEGLIGENT-VEHICLE,B,1
32603,2022,4,HOMICIDE-NEGLIGENT-VEHICLE,K,1
32604,2022,4,INTOXICATED & IMPAIRED DRIVING,B,43
32605,2022,4,INTOXICATED & IMPAIRED DRIVING,K,58
32606,2022,4,INTOXICATED & IMPAIRED DRIVING,M,45
32607,2022,4,INTOXICATED & IMPAIRED DRIVING,Q,52
32608,2022,4,INTOXICATED & IMPAIRED DRIVING,S,18
32609,2022,4,INTOXICATED/IMPAIRED DRIVING,B,6
32610,2022,4,INTOXICATED/IMPAIRED DRIVING,K,8
32611,2022,4,INTOXICATED/IMPAIRED DRIVING,M,6
32612,2022,4,INTOXICATED/IMPAIRED DRIVING,Q,7
32613,2022,4,INTOXICATED/IMPAIRED DRIVING,S,2
32614,2022,4,KIDNAPPING,K,1
32615,2022,4,KIDNAPPING & RELATED OFFENSES,K,2
32616,2022,4,KIDNAPPING & RELATED OFFENSES,M,2
32617,2022,4,KIDNAPPING & RELATED OFFENSES,Q,3
32618,2022,4,LOITERING/GAMBLING (CARDS, DIC,B,1
32619,2022,4,MISCELLANEOUS PENAL LAW,B,157
32620,2022,4,MISCELLANEOUS PENAL LAW,K,388
32621,2022,4,MISCELLANEOUS PENAL LAW,M,163
32622,2022,4,MISCELLANEOUS PENAL LAW,Q,315
32623,2022,4,MISCELLANEOUS PENAL LAW,S,68
32624,2022,4,MOVING INFRACTIONS,K,1
32625,2022,4,MOVING INFRACTIONS,M,2
32626,2022,4,MOVING INFRACTIONS,Q,3
32627,2022,4,MURDER & NON-NEGL. MANSLAUGHTE,B,70
32628,2022,4,MURDER & NON-NEGL. MANSLAUGHTE,K,26
32629,2022,4,MURDER & NON-NEGL. MANSLAUGHTE,M,29
32630,2022,4,MURDER & NON-NEGL. MANSLAUGHTE,Q,21
32631,2022,4,MURDER & NON-NEGL. MANSLAUGHTE,S,2
32632,2022,4,NYS LAWS-UNCLASSIFIED FELONY,B,13
32633,2022,4,NYS LAWS-UNCLASSIFIED FELONY,K,15
32634,2022,4,NYS LAWS-UNCLASSIFIED FELONY,M,15
32635,2022,4,NYS LAWS-UNCLASSIFIED FELONY,Q,13
32636,2022,4,NYS LAWS-UNCLASSIFIED FELONY,S,5
32637,2022,4,OFF. AGNST PUB ORD SENSBLTY &,B,108
32638,2022,4,OFF. AGNST PUB ORD SENSBLTY &,K,99
32639,2022,4,OFF. AGNST PUB ORD SENSBLTY &,M,69
32640,2022,4,OFF. AGNST PUB ORD SENSBLTY &,Q,75
32641,2022,4,OFF. AGNST PUB ORD SENSBLTY &,S,13
32642,2022,4,OFFENSES AGAINST PUBLIC ADMINI,B,174
32643,2022,4,OFFENSES AGAINST PUBLIC ADMINI,K,79
32644,2022,4,OFFENSES AGAINST PUBLIC ADMINI,M,137
32645,2022,4,OFFENSES AGAINST PUBLIC ADMINI,Q,86
32646,2022,4,OFFENSES AGAINST PUBLIC ADMINI,S,26
32647,2022,4,OFFENSES AGAINST PUBLIC SAFETY,B,1
32648,2022,4,OFFENSES AGAINST PUBLIC SAFETY,Q,3
32649,2022,4,OFFENSES AGAINST THE PERSON,B,19
32650,2022,4,OFFENSES AGAINST THE PERSON,K,15
32651,2022,4,OFFENSES AGAINST THE PERSON,M,22
32652,2022,4,OFFENSES AGAINST THE PERSON,Q,11
32653,2022,4,OFFENSES AGAINST THE PERSON,S,12
32654,2022,4,OFFENSES INVOLVING FRAUD,B,161
32655,2022,4,OFFENSES INVOLVING FRAUD,K,80
32656,2022,4,OFFENSES INVOLVING FRAUD,M,135
32657,2022,4,OFFENSES INVOLVING FRAUD,Q,102
32658,2022,4,OFFENSES INVOLVING FRAUD,S,28
32659,2022,4,OTHER OFFENSES RELATED TO THEF,B,46
32660,2022,4,OTHER OFFENSES RELATED TO THEF,K,113
32661,2022,4,OTHER OFFENSES RELATED TO THEF,M,42
32662,2022,4,OTHER OFFENSES RELATED TO THEF,Q,18
32663,2022,4,OTHER STATE LAWS,B,7
32664,2022,4,OTHER STATE LAWS,K,24
32665,2022,4,OTHER STATE LAWS,M,7
32666,2022,4,OTHER STATE LAWS,Q,2
32667,2022,4,OTHER STATE LAWS (NON PENAL LA,B,3
32668,2022,4,OTHER STATE LAWS (NON PENAL LA,K,8
32669,2022,4,OTHER STATE LAWS (NON PENAL LA,M,46
32670,2022,4,OTHER STATE LAWS (NON PENAL LA,Q,4
32671,2022,4,OTHER STATE LAWS (NON PENAL LAW),Q,1
32672,2022,4,OTHER TRAFFIC INFRACTION,B,26
32673,2022,4,OTHER TRAFFIC INFRACTION,K,54
32674,2022,4,OTHER TRAFFIC INFRACTION,M,9
32675,2022,4,OTHER TRAFFIC INFRACTION,Q,31
32676,2022,4,OTHER TRAFFIC INFRACTION,S,17
32677,2022,4,PETIT LARCENY,B,412
32678,2022,4,PETIT LARCENY,K,401
32679,2022,4,PETIT LARCENY,M,625
32680,2022,4,PETIT LARCENY,Q,255
32681,2022,4,PETIT LARCENY,S,66
32682,2022,4,POSSESSION OF STOLEN PROPERTY,B,21
32683,2022,4,POSSESSION OF STOLEN PROPERTY,K,71
32684,2022,4,POSSESSION OF STOLEN PROPERTY,M,40
32685,2022,4,POSSESSION OF STOLEN PROPERTY,Q,51
32686,2022,4,POSSESSION OF STOLEN PROPERTY,S,5
32687,2022,4,PROSTITUTION & RELATED OFFENSES,B,4
32688,2022,4,PROSTITUTION & RELATED OFFENSES,K,5
32689,2022,4,PROSTITUTION & RELATED OFFENSES,M,1
32690,2022,4,PROSTITUTION & RELATED OFFENSES,Q,8
32691,2022,4,RAPE,B,20
32692,2022,4,RAPE,K,17
32693,2022,4,RAPE,M,13
32694,2022,4,RAPE,Q,11
32695,2022,4,ROBBERY,B,175
32696,2022,4,ROBBERY,K,232
32697,2022,4,ROBBERY,M,211
32698,2022,4,ROBBERY,Q,152
32699,2022,4,ROBBERY,S,25
32700,2022,4,SEX CRIMES,B,67
32701,2022,4,SEX CRIMES,K,86
32702,2022,4,SEX CRIMES,M,55
32703,2022,4,SEX CRIMES,Q,99
32704,2022,4,SEX CRIMES,S,11
32705,2022,4,THEFT-FRAUD,K,2
32706,2022,4,THEFT-FRAUD,Q,7
32707,2022,4,THEFT OF SERVICES,B,1
32708,2022,4,THEFT OF SERVICES,K,1
32709,2022,4,THEFT OF SERVICES,M,6
32710,2022,4,THEFT OF SERVICES,Q,4
32711,2022,4,UNAUTHORIZED USE OF A VEHICLE,B,5
32712,2022,4,UNAUTHORIZED USE OF A VEHICLE,K,20
32713,2022,4,UNAUTHORIZED USE OF A VEHICLE,M,3
32714,2022,4,UNAUTHORIZED USE OF A VEHICLE,Q,18
32715,2022,4,UNAUTHORIZED USE OF A VEHICLE,S,1
32716,2022,4,VEHICLE AND TRAFFIC LAWS,B,101
32717,2022,4,VEHICLE AND TRAFFIC LAWS,K,171
32718,2022,4,VEHICLE AND TRAFFIC LAWS,M,57
32719,2022,4,VEHICLE AND TRAFFIC LAWS,Q,118
32720,2022,4,VEHICLE AND TRAFFIC LAWS,S,95
32721,2022,5,ADMINISTRATIVE CODE,B,4
32722,2022,5,ADMINISTRATIVE CODE,K,10
32723,2022,5,ADMINISTRATIVE CODE,M,1
32724,2022,5,ADMINISTRATIVE CODE,Q,3
32725,2022,5,ADMINISTRATIVE CODE,S,2
32726,2022,5,ADMINISTRATIVE CODES,Q,1
32727,2022,5,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,B,1
32728,2022,5,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,K,1
32729,2022,5,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,M,1
32730,2022,5,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,Q,2
32731,2022,5,ALCOHOLIC BEVERAGE CONTROL LAW,B,4
32732,2022,5,ALCOHOLIC BEVERAGE CONTROL LAW,K,3
32733,2022,5,ALCOHOLIC BEVERAGE CONTROL LAW,Q,2
32734,2022,5,ANTICIPATORY OFFENSES,M,3
32735,2022,5,ARSON,B,6
32736,2022,5,ARSON,K,1
32737,2022,5,ARSON,M,3
32738,2022,5,ARSON,Q,2
32739,2022,5,ASSAULT 3 & RELATED OFFENSES,B,737
32740,2022,5,ASSAULT 3 & RELATED OFFENSES,K,706
32741,2022,5,ASSAULT 3 & RELATED OFFENSES,M,537
32742,2022,5,ASSAULT 3 & RELATED OFFENSES,Q,609
32743,2022,5,ASSAULT 3 & RELATED OFFENSES,S,98
32744,2022,5,BURGLAR'S TOOLS,B,6
32745,2022,5,BURGLAR'S TOOLS,K,17
32746,2022,5,BURGLAR'S TOOLS,M,12
32747,2022,5,BURGLAR'S TOOLS,Q,6
32748,2022,5,BURGLARY,B,89
32749,2022,5,BURGLARY,K,146
32750,2022,5,BURGLARY,M,232
32751,2022,5,BURGLARY,Q,69
32752,2022,5,BURGLARY,S,7
32753,2022,5,CHILD ABANDONMENT/NON SUPPORT,B,2
32754,2022,5,CHILD ABANDONMENT/NON SUPPORT,K,1
32755,2022,5,CHILD ABANDONMENT/NON SUPPORT,M,1
32756,2022,5,CRIMINAL MISCHIEF & RELATED OF,B,205
32757,2022,5,CRIMINAL MISCHIEF & RELATED OF,K,292
32758,2022,5,CRIMINAL MISCHIEF & RELATED OF,M,223
32759,2022,5,CRIMINAL MISCHIEF & RELATED OF,Q,213
32760,2022,5,CRIMINAL MISCHIEF & RELATED OF,S,33
32761,2022,5,CRIMINAL TRESPASS,B,9
32762,2022,5,CRIMINAL TRESPASS,K,42
32763,2022,5,CRIMINAL TRESPASS,M,58
32764,2022,5,CRIMINAL TRESPASS,Q,29
32765,2022,5,CRIMINAL TRESPASS,S,15
32766,2022,5,DANGEROUS DRUGS,B,203
32767,2022,5,DANGEROUS DRUGS,K,173
32768,2022,5,DANGEROUS DRUGS,M,303
